sample_index,feature_names,feature_importance_scores
14,TitTopic,0.02029355455581009
14,ManagedOthers,0.005835001120155235
14,DegreeType,-0.0049621564803108125
14,CurrentlyEmployed,0.00356282849164264
14,WorkHistoryTopic,-0.002614412233200442
14,WorkHistoryLevel,-0.0005560413164290233
14,SeniorLevel,-9.381047982396925e-05
15,ReqTopic,-0.0789754836863436
15,DescTopic,-0.03892183734992352
15,TitTopic,0.02015969117145648
15,DegreeType,-0.008526368367272755
15,WorkHistoryLevel,-0.001796748288311176
15,WorkHistoryTopic,-0.0017397822217227923
15,ManagedOthers,-0.0008959367360686797
15,CurrentlyEmployed,0.0007690189960893186
15,SeniorLevel,-0.0005571778561301715
16,ReqTopic,0.08678853094122477
16,DescTopic,-0.045514422751492034
16,TitTopic,0.0246653074599636
16,DegreeType,-0.006596552538868658
16,SeniorLevel,0.00593171020675641
16,CurrentlyEmployed,-0.004684652049862927
16,ManagedOthers,-0.0035651528087937913
16,WorkHistoryTopic,-0.00193852132394644
16,WorkHistoryLevel,-0.0015708093427054626
17,DescTopic,-0.05831307000617327
17,ReqTopic,-0.023061344874399058
17,TitTopic,0.01147914143539921
17,WorkHistoryTopic,0.001884349416924603
17,DegreeType,0.0016087522308899814
17,ManagedOthers,-0.0014424454692841017
17,SeniorLevel,-0.001006941283474421
17,CurrentlyEmployed,0.0004956617705460697
17,WorkHistoryLevel,-0.0001182066335474226
18,DescTopic,0.041056134611013304
18,ReqTopic,-0.03633923692043856
18,ManagedOthers,0.004602472408902367
18,DegreeType,-0.003538380637879085
18,SeniorLevel,0.0025627487240288487
18,TitTopic,0.0025462024516180594
18,WorkHistoryLevel,-0.0022111913070197893
18,CurrentlyEmployed,-0.0007880610954443363
18,WorkHistoryTopic,0.0003276373814530632
19,ReqTopic,-0.07692047071715978
19,DescTopic,-0.05370305142922705
19,SeniorLevel,0.006833597567934019
19,ManagedOthers,-0.006186242628396736
19,DegreeType,-0.005399642862279364
19,CurrentlyEmployed,-0.0023014613170508785
19,WorkHistoryTopic,0.0013717788594956445
19,WorkHistoryLevel,0.001334197030451232
19,TitTopic,-0.0010277899709917357
